DCID,CLUSTID,CID,CLUST_VM_Count,CLUST_HOST_Count, HOST_VMCount ,HOSTID
 439c52db-a866-4911-a84d-3f24b6836ec5:Datacenter:datacenter-2      , 10cd330a-16f2-4a56-8048-f3413e8fc681      , 41e30d3a-b236-4ab2-89ab-ff9b391d0d2e ,11,2,5, CZ20130T9D   
 439c52db-a866-4911-a84d-3f24b6836ec5:Datacenter:datacenter-2      , 10cd330a-16f2-4a56-8048-f3413e8fc681      , 41e30d3a-b236-4ab2-89ab-ff9b391d0d2e ,11,2,6, CZ20130T9F   
 fd3020db-8c25-44e0-b630-e198a0b85855:Datacenter:datacenter-21     , 1517b803-40d5-480a-a196-125f4c87fb6b      , 42141769-15b7-494c-8b45-d2b5e84763ee ,65,3,18, MXQ72503T5   
 fd3020db-8c25-44e0-b630-e198a0b85855:Datacenter:datacenter-21     , 1517b803-40d5-480a-a196-125f4c87fb6b      , 42141769-15b7-494c-8b45-d2b5e84763ee ,65,3,23, MXQ72503T6   
 fd3020db-8c25-44e0-b630-e198a0b85855:Datacenter:datacenter-21     , 1517b803-40d5-480a-a196-125f4c87fb6b      , 42141769-15b7-494c-8b45-d2b5e84763ee ,65,3,24, MXQ72503T4   
 e47d2f75-85b5-4ecd-a7fd-3a6bfc42f079:Datacenter:datacenter-2      , c63c3cda-52cf-4e88-9961-cb7e3e12ea58      , 4226086c-f91e-4948-8816-7531d3a84584 ,5,2,2, CZ29470TBY   
 e47d2f75-85b5-4ecd-a7fd-3a6bfc42f079:Datacenter:datacenter-2      , c63c3cda-52cf-4e88-9961-cb7e3e12ea58      , 4226086c-f91e-4948-8816-7531d3a84584 ,5,2,3, CZ29470TBZ   
 97064C2E-0801-4411-9120-55A850657547:Datacenter:datacenter-2      , e23760fe-5f32-4f51-a5bb-1ce004c5c014      , 422e2fe0-cc17-4474-8676-818afe36d43e ,164,6,28, 2M294205X0   
 97064C2E-0801-4411-9120-55A850657547:Datacenter:datacenter-2      , e23760fe-5f32-4f51-a5bb-1ce004c5c014      , 422e2fe0-cc17-4474-8676-818afe36d43e ,164,6,24, 2M294205X1   
 269ce589-768b-46b9-83da-b1bcc42a84d7:Datacenter:datacenter-21     , e50baf23-0410-4d10-ada6-897792a7d26c      , 422e2fe0-cc17-4474-8676-818afe36d43e ,83,4,3, 2M29450F9D   
 269ce589-768b-46b9-83da-b1bcc42a84d7:Datacenter:datacenter-21     , e50baf23-0410-4d10-ada6-897792a7d26c      , 422e2fe0-cc17-4474-8676-818afe36d43e ,83,4,27, 2M29450F9F   
 269ce589-768b-46b9-83da-b1bcc42a84d7:Datacenter:datacenter-21     , e50baf23-0410-4d10-ada6-897792a7d26c      , 422e2fe0-cc17-4474-8676-818afe36d43e ,83,4,27, 2M29450F9C   
 269ce589-768b-46b9-83da-b1bcc42a84d7:Datacenter:datacenter-21     , e50baf23-0410-4d10-ada6-897792a7d26c      , 422e2fe0-cc17-4474-8676-818afe36d43e ,83,4,26, 2M29450F9G   
 97064C2E-0801-4411-9120-55A850657547:Datacenter:datacenter-2      , e23760fe-5f32-4f51-a5bb-1ce004c5c014      , 422e2fe0-cc17-4474-8676-818afe36d43e ,164,6,29, 2M294205WZ   
 97064C2E-0801-4411-9120-55A850657547:Datacenter:datacenter-2      , e23760fe-5f32-4f51-a5bb-1ce004c5c014      , 422e2fe0-cc17-4474-8676-818afe36d43e ,164,6,26, 2M294204CL   
 97064C2E-0801-4411-9120-55A850657547:Datacenter:datacenter-2      , e23760fe-5f32-4f51-a5bb-1ce004c5c014      , 422e2fe0-cc17-4474-8676-818afe36d43e ,164,6,31, 2M294205X2   
 97064C2E-0801-4411-9120-55A850657547:Datacenter:datacenter-2      , e23760fe-5f32-4f51-a5bb-1ce004c5c014      , 422e2fe0-cc17-4474-8676-818afe36d43e ,164,6,26, 2M294205WY   
 f1a2cadc-e235-4e2a-854d-5f336172c9bf:Datacenter:datacenter-21     , 801459ca-37ba-4677-be1c-4c281bd56140      , 42a4c511-bbf6-4f1c-9473-b7ea33ec3011 ,89,4,14, 2M2924026Y   
 f1a2cadc-e235-4e2a-854d-5f336172c9bf:Datacenter:datacenter-21     , 801459ca-37ba-4677-be1c-4c281bd56140      , 42a4c511-bbf6-4f1c-9473-b7ea33ec3011 ,89,4,19, 2M281702RM   
 1e3fa885-34fb-4cf2-8578-125631b62a3d:Datacenter:datacenter-2      , e70cccb4-6ccc-436d-9c36-3c9973503d4e      , 42a4c511-bbf6-4f1c-9473-b7ea33ec3011 ,18,3,2, 8XF5X52      
 f1a2cadc-e235-4e2a-854d-5f336172c9bf:Datacenter:datacenter-21     , 801459ca-37ba-4677-be1c-4c281bd56140      , 42a4c511-bbf6-4f1c-9473-b7ea33ec3011 ,89,4,18, 2M281702RN   
 f1a2cadc-e235-4e2a-854d-5f336172c9bf:Datacenter:datacenter-21     , 801459ca-37ba-4677-be1c-4c281bd56140      , 42a4c511-bbf6-4f1c-9473-b7ea33ec3011 ,89,4,38, 2M281702RP   
 1e3fa885-34fb-4cf2-8578-125631b62a3d:Datacenter:datacenter-2      , e70cccb4-6ccc-436d-9c36-3c9973503d4e      , 42a4c511-bbf6-4f1c-9473-b7ea33ec3011 ,18,3,6, 8XF6X52      
 1e3fa885-34fb-4cf2-8578-125631b62a3d:Datacenter:datacenter-2      , e70cccb4-6ccc-436d-9c36-3c9973503d4e      , 42a4c511-bbf6-4f1c-9473-b7ea33ec3011 ,18,3,10, 8BD8C92      
 e547eeab-9787-47b3-bfaa-8f8013db38a2:Datacenter:datacenter-2      , 2d0a8751-6e47-4ba7-8e7d-423b1a4bbf9e      , 42dc5de8-eb2a-429f-a9ce-2eb59bdf4201 ,19,2,7, 2M200305GH   
 e547eeab-9787-47b3-bfaa-8f8013db38a2:Datacenter:datacenter-2      , 2d0a8751-6e47-4ba7-8e7d-423b1a4bbf9e      , 42dc5de8-eb2a-429f-a9ce-2eb59bdf4201 ,19,2,12, 2M200305GJ   
 e547eeab-9787-47b3-bfaa-8f8013db38a2:Datacenter:datacenter-2      , e77dedec-edc5-4ad4-948f-19a187feef5a      , 42dc5de8-eb2a-429f-a9ce-2eb59bdf4201 ,2,1,2, 2M200305GG   
 590961ca-504b-44d3-87f4-3e71b9db748c:Datacenter:datacenter-21     , 46661336-86aa-482c-ae7d-c4ac1816287f      , 43438bff-0a25-4aae-a899-9c42182947f8 ,14,2,6, CZ37486FKF   
 590961ca-504b-44d3-87f4-3e71b9db748c:Datacenter:datacenter-21     , 46661336-86aa-482c-ae7d-c4ac1816287f      , 43438bff-0a25-4aae-a899-9c42182947f8 ,14,2,8, CZ37486FKE   
 3bed9008-2bd2-41a0-9301-104406d1ecc5:Datacenter:datacenter-21     , 24c9b7e1-62e5-45a5-af6d-c4bb8855e2ca      , 4414e95a-3818-48fd-89ad-855e6f948396 ,32,2,13, CZ3843H03M   
 3bed9008-2bd2-41a0-9301-104406d1ecc5:Datacenter:datacenter-21     , 24c9b7e1-62e5-45a5-af6d-c4bb8855e2ca      , 4414e95a-3818-48fd-89ad-855e6f948396 ,32,2,19, CZ3843H03K   
 298380c9-2bc1-4c89-93b4-13fac289b694:Datacenter:datacenter-2      , 83cb3b6e-5f30-47e0-ac87-91b8054ed3b8      , 4423a258-0c32-45e3-8805-ef34edfa7bf0 ,9,2,3, CZ200505J8   
 298380c9-2bc1-4c89-93b4-13fac289b694:Datacenter:datacenter-2      , a7f83c7f-863d-4f5a-9bd0-ea1b8174e950      , 4423a258-0c32-45e3-8805-ef34edfa7bf0 ,40,2,33, CZ200505JB   
 298380c9-2bc1-4c89-93b4-13fac289b694:Datacenter:datacenter-2      , 83cb3b6e-5f30-47e0-ac87-91b8054ed3b8      , 4423a258-0c32-45e3-8805-ef34edfa7bf0 ,9,2,6, CZ200505J9   
 298380c9-2bc1-4c89-93b4-13fac289b694:Datacenter:datacenter-2      , a7f83c7f-863d-4f5a-9bd0-ea1b8174e950      , 4423a258-0c32-45e3-8805-ef34edfa7bf0 ,40,2,7, CZ200505JC   
 670ce66f-1383-4ab8-b42a-cca57bcc4c59:Datacenter:datacenter-21     , 7430c4b3-990b-457b-83a6-ad0f93e8e369      , 443bc213-5d77-4966-86bd-903d186b696c ,32,3,12, 2M200204J5   
 670ce66f-1383-4ab8-b42a-cca57bcc4c59:Datacenter:datacenter-21     , d38b50c7-004e-4495-bc2e-d930b5e3c2c6      , 443bc213-5d77-4966-86bd-903d186b696c ,4,1,4, 2M294903WG   
 670ce66f-1383-4ab8-b42a-cca57bcc4c59:Datacenter:datacenter-21     , 7430c4b3-990b-457b-83a6-ad0f93e8e369      , 443bc213-5d77-4966-86bd-903d186b696c ,32,3,8, 2M200204J4   
 670ce66f-1383-4ab8-b42a-cca57bcc4c59:Datacenter:datacenter-21     , 7430c4b3-990b-457b-83a6-ad0f93e8e369      , 443bc213-5d77-4966-86bd-903d186b696c ,32,3,12, 2M200204J3   
 74aa7efd-b742-4efa-ba7e-999e85094390:Datacenter:datacenter-2      , 18a1a564-4145-42be-8dd2-9c9fdbd4b0c6      , 446fe8c9-0997-4457-825a-2f255e9792f2 ,26,2,9, CZ295203M3   
 74aa7efd-b742-4efa-ba7e-999e85094390:Datacenter:datacenter-2      , 18a1a564-4145-42be-8dd2-9c9fdbd4b0c6      , 446fe8c9-0997-4457-825a-2f255e9792f2 ,26,2,17, CZ295203M7   
 15596c84-930c-4b92-a09f-716ce56bb679:Datacenter:datacenter-2      , 2260c3dc-acdd-470a-8e9c-730a2fae7d31      , 44824215-28e4-4747-8d30-9b2e85a9a1b3 ,7,1,7, CZ29360223   
 1dad2fb7-68ed-4d43-93b0-7deb58f41f94:Datacenter:datacenter-2      , a18c52a9-c66b-47fd-8598-fecf3950f864      , 44824215-28e4-4747-8d30-9b2e85a9a1b3 ,33,2,15, CZ29360225   
 1dad2fb7-68ed-4d43-93b0-7deb58f41f94:Datacenter:datacenter-2      , a18c52a9-c66b-47fd-8598-fecf3950f864      , 44824215-28e4-4747-8d30-9b2e85a9a1b3 ,33,2,18, CZ29360224   
 2d36c057-ddab-4218-8b53-4432848484e2:Datacenter:datacenter-21     , 3bd23a62-6e1f-4ef1-91b0-196a07cf8caf      , 448627b2-cfa3-4065-bf94-c65f5de618e7 ,68,3,18, SGH940V4LS   
 2d36c057-ddab-4218-8b53-4432848484e2:Datacenter:datacenter-21     , 3bd23a62-6e1f-4ef1-91b0-196a07cf8caf      , 448627b2-cfa3-4065-bf94-c65f5de618e7 ,68,3,26, SGH940V4LN   
 2d36c057-ddab-4218-8b53-4432848484e2:Datacenter:datacenter-21     , 3bd23a62-6e1f-4ef1-91b0-196a07cf8caf      , 448627b2-cfa3-4065-bf94-c65f5de618e7 ,68,3,24, SGH940V4LQ   
 19b924cd-7bf5-469c-8147-2a08a8e7c578:Datacenter:datacenter-2      , b0f9d8e6-ceab-48ef-9e30-f82ed4499065      , 44cc9247-71ef-4fc1-a6cd-f362947cf99f ,32,1,32, CZ29390CD3   
 17003f01-c24f-401d-95f2-e0864a16246c:Datacenter:datacenter-2      , e4e81928-9e4e-4ec2-aea1-49fb7d42e4cf      , 44e09b42-0e51-42c2-b1e4-6e674fd30c84 ,17,2,8, 2M281200T5   
 17003f01-c24f-401d-95f2-e0864a16246c:Datacenter:datacenter-2      , e4e81928-9e4e-4ec2-aea1-49fb7d42e4cf      , 44e09b42-0e51-42c2-b1e4-6e674fd30c84 ,17,2,9, 2M281200T4   
 fc608f82-6368-4cd9-8cc6-aef9bd84f70b:Datacenter:datacenter-21     , 19adb07e-2bc7-41aa-bdd8-bee9d8f89e6a      , 44f69cbe-35ce-4bfe-b326-2f5c753ce6b5 ,53,3,12, 2M292000PM   
 fc608f82-6368-4cd9-8cc6-aef9bd84f70b:Datacenter:datacenter-21     , 19adb07e-2bc7-41aa-bdd8-bee9d8f89e6a      , 44f69cbe-35ce-4bfe-b326-2f5c753ce6b5 ,53,3,13, 2M292000PL   
 fc608f82-6368-4cd9-8cc6-aef9bd84f70b:Datacenter:datacenter-21     , 4997385d-5333-4515-84e1-e92a4ac26046      , 44f69cbe-35ce-4bfe-b326-2f5c753ce6b5 ,143,6,13, 2M292000PK   
 fc608f82-6368-4cd9-8cc6-aef9bd84f70b:Datacenter:datacenter-21     , 4997385d-5333-4515-84e1-e92a4ac26046      , 44f69cbe-35ce-4bfe-b326-2f5c753ce6b5 ,143,6,37, 2M292000PJ   
 fc608f82-6368-4cd9-8cc6-aef9bd84f70b:Datacenter:datacenter-21     , 4997385d-5333-4515-84e1-e92a4ac26046      , 44f69cbe-35ce-4bfe-b326-2f5c753ce6b5 ,143,6,32, 2M292000PG   
 fc608f82-6368-4cd9-8cc6-aef9bd84f70b:Datacenter:datacenter-21     , 4997385d-5333-4515-84e1-e92a4ac26046      , 44f69cbe-35ce-4bfe-b326-2f5c753ce6b5 ,143,6,14, 2M292000PH   
 fc608f82-6368-4cd9-8cc6-aef9bd84f70b:Datacenter:datacenter-21     , 19adb07e-2bc7-41aa-bdd8-bee9d8f89e6a      , 44f69cbe-35ce-4bfe-b326-2f5c753ce6b5 ,53,3,28, 2M292000PN   
 fc608f82-6368-4cd9-8cc6-aef9bd84f70b:Datacenter:datacenter-21     , 4997385d-5333-4515-84e1-e92a4ac26046      , 44f69cbe-35ce-4bfe-b326-2f5c753ce6b5 ,143,6,23, 2M292000PF   
 fc608f82-6368-4cd9-8cc6-aef9bd84f70b:Datacenter:datacenter-21     , 4997385d-5333-4515-84e1-e92a4ac26046      , 44f69cbe-35ce-4bfe-b326-2f5c753ce6b5 ,143,6,24, 2M292000PD   
 2e053fd0-3a32-44b9-997e-f34599fbd061:Datacenter:datacenter-21     , 4776333c-f945-4ab7-9030-4a805cf27763      , 44f8e8f1-b41f-44b2-b038-4f5ffb267b14 ,114,12,8, CZ29500FXT   
 2e053fd0-3a32-44b9-997e-f34599fbd061:Datacenter:datacenter-21     , 4776333c-f945-4ab7-9030-4a805cf27763      , 44f8e8f1-b41f-44b2-b038-4f5ffb267b14 ,114,12,13, CZ29500FXV   
 2e053fd0-3a32-44b9-997e-f34599fbd061:Datacenter:datacenter-21     , 8c2cc665-66db-4d88-b582-a87ae209b806      , 44f8e8f1-b41f-44b2-b038-4f5ffb267b14 ,485,8,87, CZ29500FY0   
 2e053fd0-3a32-44b9-997e-f34599fbd061:Datacenter:datacenter-21     , 4776333c-f945-4ab7-9030-4a805cf27763      , 44f8e8f1-b41f-44b2-b038-4f5ffb267b14 ,114,12,7, CZ29500FXX   
 2e053fd0-3a32-44b9-997e-f34599fbd061:Datacenter:datacenter-21     , 8c2cc665-66db-4d88-b582-a87ae209b806      , 44f8e8f1-b41f-44b2-b038-4f5ffb267b14 ,485,8,70, CZ29500FXM   
 5bc44a73-39e5-41a6-bbcb-3aadcc8755dd:Datacenter:datacenter-21     , 8d21cdd8-cf27-46e2-aecc-24dc90c42aa4      , 44f8e8f1-b41f-44b2-b038-4f5ffb267b14 ,107,12,6, CZ29500FXG   
 5bc44a73-39e5-41a6-bbcb-3aadcc8755dd:Datacenter:datacenter-21     , 8d21cdd8-cf27-46e2-aecc-24dc90c42aa4      , 44f8e8f1-b41f-44b2-b038-4f5ffb267b14 ,107,12,7, CZ29500FXL   
 2e053fd0-3a32-44b9-997e-f34599fbd061:Datacenter:datacenter-21     , 4776333c-f945-4ab7-9030-4a805cf27763      , 44f8e8f1-b41f-44b2-b038-4f5ffb267b14 ,114,12,9, CZ29500FXS   
 2e053fd0-3a32-44b9-997e-f34599fbd061:Datacenter:datacenter-21     , 8c2cc665-66db-4d88-b582-a87ae209b806      , 44f8e8f1-b41f-44b2-b038-4f5ffb267b14 ,485,8,49, CZ29500FXD   
 2e053fd0-3a32-44b9-997e-f34599fbd061:Datacenter:datacenter-21     , 4776333c-f945-4ab7-9030-4a805cf27763      , 44f8e8f1-b41f-44b2-b038-4f5ffb267b14 ,114,12,10, CZ29500FXY   
 5bc44a73-39e5-41a6-bbcb-3aadcc8755dd:Datacenter:datacenter-21     , 8d21cdd8-cf27-46e2-aecc-24dc90c42aa4      , 44f8e8f1-b41f-44b2-b038-4f5ffb267b14 ,107,12,5, CZ29500B9Y   
 2e053fd0-3a32-44b9-997e-f34599fbd061:Datacenter:datacenter-21     , 4776333c-f945-4ab7-9030-4a805cf27763      , 44f8e8f1-b41f-44b2-b038-4f5ffb267b14 ,114,12,8, CZ29500FXN   
 2e053fd0-3a32-44b9-997e-f34599fbd061:Datacenter:datacenter-21     , 8c2cc665-66db-4d88-b582-a87ae209b806      , 44f8e8f1-b41f-44b2-b038-4f5ffb267b14 ,485,8,55, CZ29500FXK   
 2e053fd0-3a32-44b9-997e-f34599fbd061:Datacenter:datacenter-21     , 8c2cc665-66db-4d88-b582-a87ae209b806      , 44f8e8f1-b41f-44b2-b038-4f5ffb267b14 ,485,8,46, CZ29500FXH   
 2e053fd0-3a32-44b9-997e-f34599fbd061:Datacenter:datacenter-21     , 4776333c-f945-4ab7-9030-4a805cf27763      , 44f8e8f1-b41f-44b2-b038-4f5ffb267b14 ,114,12,11, CZ29500FXW   
 2e053fd0-3a32-44b9-997e-f34599fbd061:Datacenter:datacenter-21     , 4776333c-f945-4ab7-9030-4a805cf27763      , 44f8e8f1-b41f-44b2-b038-4f5ffb267b14 ,114,12,12, CZ29500FXZ   
 5bc44a73-39e5-41a6-bbcb-3aadcc8755dd:Datacenter:datacenter-21     , 8d21cdd8-cf27-46e2-aecc-24dc90c42aa4      , 44f8e8f1-b41f-44b2-b038-4f5ffb267b14 ,107,12,9, CZ29500FXB   
 2e053fd0-3a32-44b9-997e-f34599fbd061:Datacenter:datacenter-21     , 8c2cc665-66db-4d88-b582-a87ae209b806      , 44f8e8f1-b41f-44b2-b038-4f5ffb267b14 ,485,8,53, CZ29500FXF   
 2e053fd0-3a32-44b9-997e-f34599fbd061:Datacenter:datacenter-21     , 4776333c-f945-4ab7-9030-4a805cf27763      , 44f8e8f1-b41f-44b2-b038-4f5ffb267b14 ,114,12,10, CZ29500FXQ   
 2e053fd0-3a32-44b9-997e-f34599fbd061:Datacenter:datacenter-21     , 4776333c-f945-4ab7-9030-4a805cf27763      , 44f8e8f1-b41f-44b2-b038-4f5ffb267b14 ,114,12,6, CZ29500FXR   
 2e053fd0-3a32-44b9-997e-f34599fbd061:Datacenter:datacenter-21     , 8c2cc665-66db-4d88-b582-a87ae209b806      , 44f8e8f1-b41f-44b2-b038-4f5ffb267b14 ,485,8,53, CZ29500FY3   
 2e053fd0-3a32-44b9-997e-f34599fbd061:Datacenter:datacenter-21     , 4776333c-f945-4ab7-9030-4a805cf27763      , 44f8e8f1-b41f-44b2-b038-4f5ffb267b14 ,114,12,8, CZ29500FY2   
 5bc44a73-39e5-41a6-bbcb-3aadcc8755dd:Datacenter:datacenter-21     , 8d21cdd8-cf27-46e2-aecc-24dc90c42aa4      , 44f8e8f1-b41f-44b2-b038-4f5ffb267b14 ,107,12,5, CZ29500FX8   
 5bc44a73-39e5-41a6-bbcb-3aadcc8755dd:Datacenter:datacenter-21     , 8d21cdd8-cf27-46e2-aecc-24dc90c42aa4      , 44f8e8f1-b41f-44b2-b038-4f5ffb267b14 ,107,12,10, CZ29500B9X   
 5bc44a73-39e5-41a6-bbcb-3aadcc8755dd:Datacenter:datacenter-21     , 8d21cdd8-cf27-46e2-aecc-24dc90c42aa4      , 44f8e8f1-b41f-44b2-b038-4f5ffb267b14 ,107,12,7, CZ29500FXJ   
 5bc44a73-39e5-41a6-bbcb-3aadcc8755dd:Datacenter:datacenter-21     , 8d21cdd8-cf27-46e2-aecc-24dc90c42aa4      , 44f8e8f1-b41f-44b2-b038-4f5ffb267b14 ,107,12,7, CZ29500B9W   
 5bc44a73-39e5-41a6-bbcb-3aadcc8755dd:Datacenter:datacenter-21     , 8d21cdd8-cf27-46e2-aecc-24dc90c42aa4      , 44f8e8f1-b41f-44b2-b038-4f5ffb267b14 ,107,12,11, CZ29500B9V   
 5bc44a73-39e5-41a6-bbcb-3aadcc8755dd:Datacenter:datacenter-21     , 8d21cdd8-cf27-46e2-aecc-24dc90c42aa4      , 44f8e8f1-b41f-44b2-b038-4f5ffb267b14 ,107,12,12, CZ29500FXC   
 2e053fd0-3a32-44b9-997e-f34599fbd061:Datacenter:datacenter-21     , 8c2cc665-66db-4d88-b582-a87ae209b806      , 44f8e8f1-b41f-44b2-b038-4f5ffb267b14 ,485,8,72, CZ29500FY5   
 5bc44a73-39e5-41a6-bbcb-3aadcc8755dd:Datacenter:datacenter-21     , 8d21cdd8-cf27-46e2-aecc-24dc90c42aa4      , 44f8e8f1-b41f-44b2-b038-4f5ffb267b14 ,107,12,13, CZ29500FX7   
 2e053fd0-3a32-44b9-997e-f34599fbd061:Datacenter:datacenter-21     , 4776333c-f945-4ab7-9030-4a805cf27763      , 44f8e8f1-b41f-44b2-b038-4f5ffb267b14 ,114,12,12, CZ29500FY4   
 5bc44a73-39e5-41a6-bbcb-3aadcc8755dd:Datacenter:datacenter-21     , 8d21cdd8-cf27-46e2-aecc-24dc90c42aa4      , 44f8e8f1-b41f-44b2-b038-4f5ffb267b14 ,107,12,15, CZ29500FX9   
 13d02fb7-a491-412a-bda8-a0f3ec2654ff:Datacenter:datacenter-2      , 081d0db6-b2a4-4256-b269-a261bb791151      , 455cd521-d605-4f3d-be2a-7602fd6a7aa2 ,32,2,16, 2M29450238   
 13d02fb7-a491-412a-bda8-a0f3ec2654ff:Datacenter:datacenter-2      , 081d0db6-b2a4-4256-b269-a261bb791151      , 455cd521-d605-4f3d-be2a-7602fd6a7aa2 ,32,2,16, 2M29450239   
 cf76f45d-ee10-4efe-88a3-5bf9acf97258:Datacenter:datacenter-2      , 2c6b4cd9-e44d-44ea-a3c9-2765e9e7ca50      , 45bb721d-75e0-46bc-83f5-da285ec7c90c ,23,2,0, CZ20010Q7Q   
 cf76f45d-ee10-4efe-88a3-5bf9acf97258:Datacenter:datacenter-2      , 2c6b4cd9-e44d-44ea-a3c9-2765e9e7ca50      , 45bb721d-75e0-46bc-83f5-da285ec7c90c ,23,2,23, CZ20010Q7R   
 67e5c4b3-454e-4457-aefc-6790556e1aa8:Datacenter:datacenter-661    , 1a57c070-2dec-434c-9b88-287a9623bbfb      , 45cc842b-4c36-403e-bb95-14c20d3c8b38 ,0,1,0, BRL0110D7H   
 7bc4cfa2-adbb-46ed-b5ad-09470c89992e:Datacenter:datacenter-2      , 2c4d7625-a3fa-4c49-b6d8-7dfc12def834      , 467d792d-be28-4bf2-a7ee-c4ff9a9e19f7 ,23,5,9, 2M200301DX   
 7bc4cfa2-adbb-46ed-b5ad-09470c89992e:Datacenter:datacenter-2      , 8f665ed7-1929-4e5b-b10d-db67bf876252      , 467d792d-be28-4bf2-a7ee-c4ff9a9e19f7 ,20,5,11, 2M200301DV   
 9da6ce3c-fa4a-400e-a122-e1d2bcc99068:Datacenter:datacenter-21     , 60e1dcaf-96ef-48d6-9ff8-04ea3e40b964      , 467d792d-be28-4bf2-a7ee-c4ff9a9e19f7 ,8,4,2, 2M200301DZ   
 7bc4cfa2-adbb-46ed-b5ad-09470c89992e:Datacenter:datacenter-2      , 8f665ed7-1929-4e5b-b10d-db67bf876252      , 467d792d-be28-4bf2-a7ee-c4ff9a9e19f7 ,20,5,1, 2M200301DW   
 7bc4cfa2-adbb-46ed-b5ad-09470c89992e:Datacenter:datacenter-2      , 2c4d7625-a3fa-4c49-b6d8-7dfc12def834      , 467d792d-be28-4bf2-a7ee-c4ff9a9e19f7 ,23,5,1, 2M200301DS   
 7bc4cfa2-adbb-46ed-b5ad-09470c89992e:Datacenter:datacenter-2      , 2c4d7625-a3fa-4c49-b6d8-7dfc12def834      , 467d792d-be28-4bf2-a7ee-c4ff9a9e19f7 ,23,5,1, 2M200301DL   
 9da6ce3c-fa4a-400e-a122-e1d2bcc99068:Datacenter:datacenter-21     , 60e1dcaf-96ef-48d6-9ff8-04ea3e40b964      , 467d792d-be28-4bf2-a7ee-c4ff9a9e19f7 ,8,4,1, 2M200301DM   
 9da6ce3c-fa4a-400e-a122-e1d2bcc99068:Datacenter:datacenter-21     , 60e1dcaf-96ef-48d6-9ff8-04ea3e40b964      , 467d792d-be28-4bf2-a7ee-c4ff9a9e19f7 ,8,4,3, 2M200301DR   
 7bc4cfa2-adbb-46ed-b5ad-09470c89992e:Datacenter:datacenter-2      , 8f665ed7-1929-4e5b-b10d-db67bf876252      , 467d792d-be28-4bf2-a7ee-c4ff9a9e19f7 ,20,5,1, 2M200301DK   
 7bc4cfa2-adbb-46ed-b5ad-09470c89992e:Datacenter:datacenter-2      , 8f665ed7-1929-4e5b-b10d-db67bf876252      , 467d792d-be28-4bf2-a7ee-c4ff9a9e19f7 ,20,5,1, 2M200301DN   
 9da6ce3c-fa4a-400e-a122-e1d2bcc99068:Datacenter:datacenter-21     , 60e1dcaf-96ef-48d6-9ff8-04ea3e40b964      , 467d792d-be28-4bf2-a7ee-c4ff9a9e19f7 ,8,4,2, 2M200301DP   
 7bc4cfa2-adbb-46ed-b5ad-09470c89992e:Datacenter:datacenter-2      , 2c4d7625-a3fa-4c49-b6d8-7dfc12def834      , 467d792d-be28-4bf2-a7ee-c4ff9a9e19f7 ,23,5,1, 2M200301DY   
 7bc4cfa2-adbb-46ed-b5ad-09470c89992e:Datacenter:datacenter-2      , 8f665ed7-1929-4e5b-b10d-db67bf876252      , 467d792d-be28-4bf2-a7ee-c4ff9a9e19f7 ,20,5,6, 2M200301DT   
 7bc4cfa2-adbb-46ed-b5ad-09470c89992e:Datacenter:datacenter-2      , 2c4d7625-a3fa-4c49-b6d8-7dfc12def834      , 467d792d-be28-4bf2-a7ee-c4ff9a9e19f7 ,23,5,11, 2M200301DQ   
 249d9894-417c-4e6d-bcb5-8728ba2e9c75:Datacenter:datacenter-2      , 257b1ca3-626b-4e0b-9f39-a21aa1f554e2      , 46a6c564-a027-47ee-a19f-749deee9ba18 ,420,6,50, BRL9430884   
 63df57c8-c8f8-4ba3-9c33-2153f6f00ebf:Datacenter:datacenter-2      , acb1fa6f-72a4-4d71-b529-82160ef6f123      , 46a6c564-a027-47ee-a19f-749deee9ba18 ,520,8,55, BRL9430883   
 63df57c8-c8f8-4ba3-9c33-2153f6f00ebf:Datacenter:datacenter-2      , acb1fa6f-72a4-4d71-b529-82160ef6f123      , 46a6c564-a027-47ee-a19f-749deee9ba18 ,520,8,59, BRL9430882   
 249d9894-417c-4e6d-bcb5-8728ba2e9c75:Datacenter:datacenter-1493   , 35121dd2-5688-4f92-b2ef-a24adb4649fe      , 46a6c564-a027-47ee-a19f-749deee9ba18 ,23,2,22, BRL93907MD   
 63df57c8-c8f8-4ba3-9c33-2153f6f00ebf:Datacenter:datacenter-2      , acb1fa6f-72a4-4d71-b529-82160ef6f123      , 46a6c564-a027-47ee-a19f-749deee9ba18 ,520,8,77, BRL943086V   
 249d9894-417c-4e6d-bcb5-8728ba2e9c75:Datacenter:datacenter-2      , 257b1ca3-626b-4e0b-9f39-a21aa1f554e2      , 46a6c564-a027-47ee-a19f-749deee9ba18 ,420,6,94, BRL94708ZK   
 63df57c8-c8f8-4ba3-9c33-2153f6f00ebf:Datacenter:datacenter-2      , acb1fa6f-72a4-4d71-b529-82160ef6f123      , 46a6c564-a027-47ee-a19f-749deee9ba18 ,520,8,85, BRL94708ZL   
 63df57c8-c8f8-4ba3-9c33-2153f6f00ebf:Datacenter:datacenter-168    , d4e80512-8a2f-4fb9-8064-064888378900      , 46a6c564-a027-47ee-a19f-749deee9ba18 ,10,2,0, BRL94408GT   
